nodeId,x,y,z,phi_x,phi_y,phi_z
69,1.00277,-0.0889025,0.1,0,0,0
70,1.00277,-0.0889025,0.15,0.000512416429613,0.017798864862,0.000887768653736
71,0.974296,-0.086578,0.1,-2.7693481873e-24,0,0
72,0.968946,-0.0861687,0.1,1.10773906568e-23,0,0
73,0.968946,-0.0861687,0.15,0.0222644785446,0.294320234362,8.41848880136e-05
74,0.974296,-0.086578,0.15,0.0186334949634,0.24520883107,-8.2598290455e-05
75,0.968182,-0.075624,0.1,0,0,0
76,0.972489,-0.0771835,0.1,0,0,0
77,0.972489,-0.0771835,0.15,0.0303903597904,0.0881711190419,-0.000130668077474
78,0.968182,-0.075624,0.15,0.031591034434,0.0915056742351,-0.000151040270935
79,0.172628,0.0673466,0.1,0,0,0
80,0.177909,0.0678777,0.1,-2.70444111509e-27,0,0
81,0.177909,0.0678777,0.15,5.15563594524e-07,7.12773269572e-06,-1.09564150646e-08
82,0.172628,0.0673466,0.15,9.61935699752e-07,3.32950504022e-06,3.67123205509e-08
83,0.183244,0.0683825,0.1,0,0,0
84,0.183244,0.0683825,0.15,1.7840473435e-07,1.01566066413e-05,-5.13303528156e-08
85,0.193923,0.0692791,0.1,0,0,0
86,0.199279,0.0696493,0.1,0,0,0
87,0.199279,0.0696493,0.15,-3.13359321367e-07,1.52503946913e-05,-1.12235385463e-07
88,0.193923,0.0692791,0.15,-2.20101818446e-07,1.41294218605e-05,-1.07980681316e-07
89,0.34459,0.0688976,0.1,-2.70444111509e-27,0,0
90,0.34994,0.0684888,0.1,0,0,0
91,0.34994,0.0684888,0.15,-4.80114701501e-07,4.12429783619e-06,-1.13119345316e-08
92,0.34459,0.0688976,0.15,-2.90317776304e-07,6.09841904201e-06,-2.75284495293e-08
93,0.328516,0.0699696,0.1,0,0,0
94,0.333877,0.0696371,0.1,1.35222108066e-27,0,0
95,0.333877,0.0696371,0.15,-4.50384607095e-08,8.86752659638e-06,-4.97987346513e-08
96,0.328516,0.0699696,0.15,2.52596576021e-08,9.76194665829e-06,-5.93996853218e-08
97,0.355291,0.06808,0.1,-2.70444111509e-27,0,0
98,0.355291,0.06808,0.15,-7.14535644258e-07,1.68736521544e-06,3.57392637386e-09
99,0.365913,0.0671155,0.1,0,0,0
100,0.370983,0.0666493,0.1,0,0,0
101,0.370983,0.0666493,0.15,-1.85754815016e-06,-8.60014574213e-06,7.45721672539e-08
102,0.365913,0.0671155,0.15,-1.42430110677e-06,-4.72214931515e-06,4.65382211658e-08
103,0.161022,-0.0426295,0.1,-2.21547813135e-23,0,0
104,0.156087,-0.0423016,0.1,0,0,0
105,0.156087,-0.0423016,0.15,0.0166304768808,0.281765263328,0.00122287355488
106,0.161022,-0.0426295,0.15,0.0183548001763,0.315382939722,0.00144057835543
107,0.150777,-0.0419382,0.1,0,0,0
108,0.150777,-0.0419382,0.15,0.0147696833247,0.246954675319,0.0010321747793
109,0.824016,-0.0279376,0.1,0,0,0
110,0.82847,-0.029303,0.1,0,0,0
111,0.82847,-0.029303,0.15,0.0112298891633,0.0361225920029,-9.01322983808e-05
112,0.824016,-0.0279376,0.15,0.0105843860859,0.0342184740563,-0.000105619130623
113,0.882377,-0.0461785,0.1,-1.10773906568e-23,0,0
114,0.88674,-0.0475906,0.1,0,0,0
115,0.88674,-0.0475906,0.15,0.0216587740622,0.0659912700541,-0.000257595359049
116,0.882377,-0.0461785,0.15,0.020737254547,0.0634305799152,-0.000227579748436
117,0.539045,0.0419681,0.1,8.65421282377e-26,0,0
118,0.543877,0.0410528,0.1,8.65421282377e-26,0,0
119,0.543877,0.0410528,0.15,-5.669092223e-05,-0.000344129054672,9.42875165028e-07
120,0.539045,0.0419681,0.15,-5.73511039163e-05,-0.000346451371734,9.79767646411e-07
121,0.549029,0.0400769,0.1,0,0,0
