nodeId,x,y,z,phi_x,phi_y,phi_z
215,0.393162,0.0644176,0.1,0,0.944199217832,0
216,0.393162,0.0644176,0.15,0,0.944199217832,0
217,0.387868,0.0649724,0.15,0,0.938590856889,0
218,0.414322,0.0618159,0.1,0,0.963993181285,0
219,0.419363,0.0611475,0.1,0,0.968083545141,0
220,0.419363,0.0611475,0.15,0,0.968083545141,0
221,0.414322,0.0618159,0.15,0,0.963993181285,0
222,0.398466,0.0637733,0.1,0,0.949556262404,0
223,0.398466,0.0637733,0.15,0,0.949556262404,0
224,0.409073,0.0624846,0.1,0,0.959477120958,0
225,0.409073,0.0624846,0.15,0,0.959477120958,0
226,0.644298,0.0198798,0.1,0,0.898995632055,0
